Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1082154,-,-,-,-3.99,-79.26,-5,2456,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,Wind Speed,Relative Humidity,Temperature,Pressure,GHI,Wind Direction
2018,11,9,10,30,1.3,51.870000000000005,21.8,766,614,70
2018,11,9,11,0,1.1,50.13,22.200000000000003,765,727,70
2018,11,9,11,30,0.9,50.74,22,765,714,67
2018,11,9,12,0,0.8,51.68,21.900000000000002,765,638,64
2018,11,9,12,30,0.5,52.56,21.6,764,595,53
2018,11,9,13,0,0.30000000000000004,54.21,21.400000000000002,764,659,41
2018,11,9,13,30,0.30000000000000004,55.550000000000004,21,764,714,164
2018,11,9,14,0,0.2,58.17,20.6,763,549,287
2018,11,9,14,30,0.4,59.99,20.1,763,405,272
2018,11,9,15,0,0.5,63.120000000000005,19.6,763,280,257
2018,11,9,15,30,0.7000000000000001,65.51,19,763,372,253
2018,11,9,16,0,0.9,68.83,18.5,763,237,250
2018,11,9,16,30,1,71.92,17.8,763,123,251
2018,11,9,17,0,1.2000000000000002,77.45,17,764,118,253
2018,11,9,17,30,1.2000000000000002,81.48,16.2,764,64,261
2018,11,9,18,0,1.3,88.99,15.4,764,7,269
2018,11,9,18,30,1.3,88.99,15.4,764,0,269
2018,11,9,19,0,1.3,97.66,14.3,765,0,274
2018,11,9,19,30,1.3,100,13.9,765,0,276
2018,11,9,20,0,1.3,100,13.5,766,0,277
2018,11,9,20,30,1.3,100,13.100000000000001,766,0,279
2018,11,9,21,0,1.3,100,12.700000000000001,766,0,281
2018,11,9,21,30,1.2000000000000002,100,12.4,766,0,282
2018,11,9,22,0,1.1,100,12.200000000000001,766,0,282
2018,11,9,22,30,1,100,12,766,0,281
2018,11,9,23,0,0.9,100,11.8,766,0,281
2018,11,9,23,30,0.8,100,11.700000000000001,766,0,281
2018,11,10,0,0,0.8,100,11.600000000000001,765,0,281
2018,11,10,0,30,0.6000000000000001,100,11.5,765,0,284
2018,11,10,1,0,0.5,100,11.4,765,0,287
2018,11,10,1,30,0.4,100,11.4,765,0,304
2018,11,10,2,0,0.30000000000000004,100,11.3,764,0,322
2018,11,10,2,30,0.2,100,11.200000000000001,764,0,175
2018,11,10,3,0,0.2,100,11.200000000000001,764,0,29
2018,11,10,3,30,0.4,100,11.100000000000001,764,0,39
2018,11,10,4,0,0.5,100,11.100000000000001,764,0,49
2018,11,10,4,30,0.5,100,11,765,0,54
2018,11,10,5,0,0.5,100,11,765,0,58
2018,11,10,5,30,0.6000000000000001,100,11.200000000000001,765,0,61
2018,11,10,6,0,0.8,100,11.3,765,20,64
2018,11,10,6,30,1.1,100,12.5,765,104,63
2018,11,10,7,0,1.5,100,13.600000000000001,766,165,63
2018,11,10,7,30,1.5,91.13,15.100000000000001,766,311,56
2018,11,10,8,0,1.5,81.58,16.7,766,390,49
2018,11,10,8,30,1.4000000000000001,74.7,18.1,766,388,44
2018,11,10,9,0,1.3,65.71000000000001,19.5,766,400,39
2018,11,10,9,30,1.1,62.93,20.200000000000003,766,477,36
2018,11,10,10,0,1,59.5,20.8,766,404,33
2018,11,10,10,30,0.8,58.77,21,766,344,24
2018,11,10,11,0,0.6000000000000001,58.46,21.1,765,445,15
2018,11,10,11,30,0.6000000000000001,59.18,20.900000000000002,765,522,177
2018,11,10,12,0,0.5,60.96,20.700000000000003,765,607,338
2018,11,10,12,30,0.6000000000000001,62.47,20.3,765,606,320
2018,11,10,13,0,0.6000000000000001,65.3,19.900000000000002,764,581,303
2018,11,10,13,30,0.7000000000000001,67.77,19.3,764,512,291
2018,11,10,14,0,0.8,71.22,18.8,764,447,279
2018,11,10,14,30,1,73.94,18.2,764,394,270
2018,11,10,15,0,1.1,77.98,17.6,763,250,261
2018,11,10,15,30,1.3,80.99,17,763,141,256
2018,11,10,16,0,1.5,85.39,16.400000000000002,763,38,251
2018,11,10,16,30,1.6,88.71000000000001,15.8,763,22,250
2018,11,10,17,0,1.7000000000000002,94.26,15.100000000000001,764,11,248
2018,11,10,17,30,1.7000000000000002,97.96000000000001,14.5,764,8,249
2018,11,10,18,0,1.7000000000000002,100,13.9,764,4,250
2018,11,10,18,30,1.7000000000000002,100,13.9,764,0,250
2018,11,10,19,0,1.7000000000000002,100,13.100000000000001,765,0,251
2018,11,10,19,30,1.6,100,12.9,765,0,252
2018,11,10,20,0,1.5,100,12.600000000000001,765,0,253
2018,11,10,20,30,1.4000000000000001,100,12.4,766,0,253
2018,11,10,21,0,1.3,100,12.200000000000001,766,0,253
2018,11,10,21,30,1.1,100,12.100000000000001,766,0,253
2018,11,10,22,0,1,100,11.9,766,0,254
2018,11,10,22,30,0.9,100,11.700000000000001,766,0,255
2018,11,10,23,0,0.8,100,11.5,766,0,256
2018,11,10,23,30,0.7000000000000001,100,11.4,766,0,258
2018,11,11,0,0,0.5,100,11.200000000000001,765,0,260
2018,11,11,0,30,0.4,100,11.100000000000001,765,0,260
2018,11,11,1,0,0.30000000000000004,100,11,765,0,260
2018,11,11,1,30,0.2,100,11,764,0,247
2018,11,11,2,0,0.1,100,10.9,764,0,234
2018,11,11,2,30,0.1,100,10.9,764,0,177
2018,11,11,3,0,0.1,100,10.8,764,0,120
2018,11,11,3,30,0.2,100,10.700000000000001,764,0,123
2018,11,11,4,0,0.2,100,10.600000000000001,764,0,126
2018,11,11,4,30,0.30000000000000004,100,10.5,764,0,118
2018,11,11,5,0,0.4,100,10.4,764,0,111
2018,11,11,5,30,0.6000000000000001,100,10.700000000000001,764,0,105
2018,11,11,6,0,0.7000000000000001,100,10.9,765,10,100
2018,11,11,6,30,1.1,100,12.200000000000001,765,54,95
2018,11,11,7,0,1.4000000000000001,100,13.5,765,156,91
2018,11,11,7,30,1.4000000000000001,90.76,15.200000000000001,765,352,84
2018,11,11,8,0,1.3,81.09,16.900000000000002,766,458,76
2018,11,11,8,30,1.2000000000000002,73.34,18.5,766,585,71
2018,11,11,9,0,1.1,63.25,20.1,766,703,66
2018,11,11,9,30,1.1,59.050000000000004,21.200000000000003,765,831,60
2018,11,11,10,0,1,53.93,22.200000000000003,765,850,54
2018,11,11,10,30,0.9,52.64,22.6,765,564,44
2018,11,11,11,0,0.8,51.22,22.900000000000002,765,563,35
2018,11,11,11,30,0.7000000000000001,51.47,22.8,764,832,20
2018,11,11,12,0,0.6000000000000001,52.5,22.700000000000003,764,1071,5
2018,11,11,12,30,0.5,53.14,22.5,764,1061,160
2018,11,11,13,0,0.5,55.52,22.200000000000003,763,1029,314
2018,11,11,13,30,0.6000000000000001,56.89,21.8,763,980,288
2018,11,11,14,0,0.7000000000000001,59.81,21.400000000000002,763,820,262
2018,11,11,14,30,0.9,62.050000000000004,20.8,763,517,254
2018,11,11,15,0,1.1,65.8,20.200000000000003,762,332,246
2018,11,11,15,30,1.3,68.71000000000001,19.5,762,229,245
2018,11,11,16,0,1.5,74.02,18.7,763,164,245
2018,11,11,16,30,1.7000000000000002,78.3,17.8,763,84,246
2018,11,11,17,0,1.8,84.91,16.900000000000002,763,22,247
2018,11,11,17,30,1.8,89.33,16.1,763,13,249
2018,11,11,18,0,1.8,96.44,15.3,764,6,252
2018,11,11,18,30,1.8,96.44,15.3,764,0,252
2018,11,11,19,0,1.7000000000000002,100,14.3,764,0,254
2018,11,11,19,30,1.6,100,14,765,0,257
2018,11,11,20,0,1.5,100,13.600000000000001,765,0,259
2018,11,11,20,30,1.4000000000000001,100,13.4,765,0,263
2018,11,11,21,0,1.2000000000000002,100,13.100000000000001,765,0,268
2018,11,11,21,30,1.1,100,12.9,765,0,271
2018,11,11,22,0,1,100,12.700000000000001,765,0,275
2018,11,11,22,30,0.9,100,12.600000000000001,765,0,280
2018,11,11,23,0,0.8,100,12.4,765,0,284
2018,11,11,23,30,0.7000000000000001,100,12.3,765,0,292
2018,11,12,0,0,0.6000000000000001,100,12.3,765,0,300
2018,11,12,0,30,0.5,100,12.200000000000001,764,0,306
2018,11,12,1,0,0.4,100,12.100000000000001,764,0,312
2018,11,12,1,30,0.2,100,12,764,0,318
2018,11,12,2,0,0.1,100,12,764,0,324
2018,11,12,2,30,0.1,100,11.9,763,0,221
2018,11,12,3,0,0.2,100,11.700000000000001,763,0,118
2018,11,12,3,30,0.30000000000000004,100,11.600000000000001,764,0,106
2018,11,12,4,0,0.4,100,11.5,764,0,95
2018,11,12,4,30,0.5,100,11.3,764,0,89
2018,11,12,5,0,0.6000000000000001,100,11.200000000000001,765,0,84
2018,11,12,5,30,0.7000000000000001,100,11.4,765,0,85
2018,11,12,6,0,0.8,100,11.700000000000001,765,22,86
2018,11,12,6,30,1.3,100,12.8,765,84,82
2018,11,12,7,0,1.8,100,13.8,766,120,78
2018,11,12,7,30,1.9000000000000001,91.82000000000001,15.3,766,311,70
2018,11,12,8,0,2.1,81.67,16.7,766,433,63
2018,11,12,8,30,2,74.78,18.1,766,464,57
2018,11,12,9,0,2,64.55,19.6,766,470,51
2018,11,12,9,30,1.8,60.32,20.700000000000003,766,726,51
2018,11,12,10,0,1.7000000000000002,55.160000000000004,21.8,766,879,51
2018,11,12,10,30,1.5,52.480000000000004,22.6,765,986,53
2018,11,12,11,0,1.3,49.660000000000004,23.400000000000002,765,1036,56
2018,11,12,11,30,1,48.71,23.700000000000003,764,1067,53
2018,11,12,12,0,0.7000000000000001,47.47,24.1,764,1078,51
2018,11,12,12,30,0.6000000000000001,48.33,23.8,764,1065,200
2018,11,12,13,0,0.4,49.14,23.6,763,1030,348
2018,11,12,13,30,0.7000000000000001,50.64,23.1,763,979,325
2018,11,12,14,0,0.9,53.230000000000004,22.6,763,911,301
2018,11,12,14,30,1.2000000000000002,55.88,21.8,763,826,294
2018,11,12,15,0,1.5,60.49,20.900000000000002,763,725,286
2018,11,12,15,30,1.8,63.93,20,763,613,282
2018,11,12,16,0,2.1,68.92,19.200000000000003,763,490,278
2018,11,12,16,30,2.3000000000000003,72.9,18.3,763,361,275
2018,11,12,17,0,2.5,78.67,17.400000000000002,763,232,272
2018,11,12,17,30,2.4000000000000004,83.27,16.5,763,111,271
2018,11,12,18,0,2.4000000000000004,90.07000000000001,15.600000000000001,764,24,270
2018,11,12,18,30,2.4000000000000004,90.07000000000001,15.600000000000001,764,0,270
2018,11,12,19,0,2.1,97.44,14.5,765,0,271
2018,11,12,19,30,1.9000000000000001,99.99000000000001,14.100000000000001,765,0,273
2018,11,12,20,0,1.7000000000000002,100,13.700000000000001,765,0,276
2018,11,12,20,30,1.6,100,13.4,765,0,279
2018,11,12,21,0,1.4000000000000001,100,13.100000000000001,766,0,283
2018,11,12,21,30,1.3,100,12.9,766,0,289
2018,11,12,22,0,1.1,100,12.600000000000001,766,0,296
2018,11,12,22,30,1,100,12.4,766,0,305
2018,11,12,23,0,0.8,100,12.200000000000001,766,0,314
2018,11,12,23,30,0.7000000000000001,100,12,766,0,320
2018,11,13,0,0,0.6000000000000001,100,11.9,765,0,326
2018,11,13,0,30,0.6000000000000001,100,11.9,765,0,329
2018,11,13,1,0,0.5,100,11.8,765,0,332
2018,11,13,1,30,0.4,100,11.700000000000001,765,0,336
2018,11,13,2,0,0.30000000000000004,100,11.600000000000001,764,0,340
2018,11,13,2,30,0.30000000000000004,100,11.600000000000001,764,0,177
2018,11,13,3,0,0.2,100,11.600000000000001,764,0,13
2018,11,13,3,30,0.2,100,11.600000000000001,764,0,40
2018,11,13,4,0,0.2,100,11.600000000000001,765,0,66
2018,11,13,4,30,0.30000000000000004,100,11.600000000000001,765,0,78
2018,11,13,5,0,0.4,100,11.600000000000001,765,0,90
2018,11,13,5,30,0.5,100,11.9,765,0,94
2018,11,13,6,0,0.6000000000000001,100,12.100000000000001,765,8,97
2018,11,13,6,30,0.8,100,12.9,766,41,94
2018,11,13,7,0,1,100,13.8,766,112,91
2018,11,13,7,30,1,94.73,15.100000000000001,766,201,81
2018,11,13,8,0,1,88.67,16.3,766,291,70
2018,11,13,8,30,1,81.68,17.6,766,413,53
2018,11,13,9,0,1,73.74,18.8,766,422,36
2018,11,13,9,30,1,69.74,19.700000000000003,766,464,198
2018,11,13,10,0,1.1,63.59,20.700000000000003,766,480,360
2018,11,13,10,30,1.2000000000000002,62.050000000000004,21.1,766,729,342
2018,11,13,11,0,1.3,60.15,21.5,765,668,325
2018,11,13,11,30,1.5,60.89,21.3,765,474,313
2018,11,13,12,0,1.7000000000000002,62.120000000000005,21.1,765,536,300
2018,11,13,12,30,1.9000000000000001,63.660000000000004,20.700000000000003,765,660,293
2018,11,13,13,0,2.1,66.34,20.3,764,637,286
2018,11,13,13,30,2.3000000000000003,68,19.900000000000002,764,600,283
2018,11,13,14,0,2.5,70.17,19.6,764,477,279
2018,11,13,14,30,2.6,72.83,19,764,341,277
2018,11,13,15,0,2.7,76.4,18.400000000000002,763,233,274
2018,11,13,15,30,2.8000000000000003,79.82000000000001,17.7,763,195,273
2018,11,13,16,0,2.8000000000000003,84.24,17,763,54,271
2018,11,13,16,30,2.7,88.73,16.2,764,21,270
2018,11,13,17,0,2.6,93.27,15.5,764,10,270
2018,11,13,17,30,2.3000000000000003,97.55,14.8,764,6,269
2018,11,13,18,0,2.1,100,14.100000000000001,764,2,269
2018,11,13,18,30,2.1,100,14.100000000000001,764,0,269
2018,11,13,19,0,1.8,100,13.4,765,0,269
2018,11,13,19,30,1.7000000000000002,100,13.200000000000001,765,0,269
2018,11,13,20,0,1.6,100,13,766,0,268
2018,11,13,20,30,1.5,100,12.8,766,0,269
2018,11,13,21,0,1.3,100,12.600000000000001,766,0,270
2018,11,13,21,30,1.2000000000000002,100,12.4,766,0,274
2018,11,13,22,0,1.1,100,12.3,766,0,278
2018,11,13,22,30,1,100,12.200000000000001,766,0,287
2018,11,13,23,0,0.9,100,12.100000000000001,766,0,296
2018,11,13,23,30,0.9,100,12.100000000000001,766,0,304
2018,11,14,0,0,0.9,100,12,766,0,312
2018,11,14,0,30,1,100,11.9,766,0,314
2018,11,14,1,0,1.1,100,11.9,765,0,316
2018,11,14,1,30,1,100,11.8,765,0,318
2018,11,14,2,0,1,100,11.8,765,0,319
2018,11,14,2,30,1,100,11.700000000000001,765,0,322
2018,11,14,3,0,0.9,100,11.600000000000001,765,0,324
2018,11,14,3,30,0.9,100,11.600000000000001,765,0,329
2018,11,14,4,0,0.8,100,11.600000000000001,765,0,335
2018,11,14,4,30,0.8,100,11.600000000000001,765,0,344
2018,11,14,5,0,0.7000000000000001,100,11.600000000000001,766,0,353
2018,11,14,5,30,0.7000000000000001,100,11.600000000000001,766,0,182
2018,11,14,6,0,0.7000000000000001,100,11.700000000000001,766,7,11
2018,11,14,6,30,0.8,100,12.100000000000001,766,41,15
2018,11,14,7,0,0.9,100,12.600000000000001,767,95,20
2018,11,14,7,30,1,100,13.3,767,166,24
2018,11,14,8,0,1.2000000000000002,97.85000000000001,14,767,403,27
2018,11,14,8,30,1.3,92.93,14.8,767,389,28
2018,11,14,9,0,1.3,87.62,15.700000000000001,767,311,29
2018,11,14,9,30,1.3,82.75,16.6,767,157,27
2018,11,14,10,0,1.3,77.29,17.400000000000002,767,215,24
2018,11,14,10,30,1.2000000000000002,74.43,18,767,180,22
2018,11,14,11,0,1.1,71.12,18.6,767,201,19
2018,11,14,11,30,0.9,69.71000000000001,18.900000000000002,766,357,19
2018,11,14,12,0,0.8,68.85000000000001,19.200000000000003,766,688,19
2018,11,14,12,30,0.6000000000000001,68.42,19.3,766,629,27
2018,11,14,13,0,0.4,68.99,19.3,765,624,34
2018,11,14,13,30,0.30000000000000004,69.42,19.200000000000003,765,231,67
2018,11,14,14,0,0.2,71.06,19,765,205,100
2018,11,14,14,30,0.30000000000000004,72.76,18.6,764,245,132
2018,11,14,15,0,0.30000000000000004,75.68,18.2,764,322,164
2018,11,14,15,30,0.4,78.09,17.7,764,277,179
2018,11,14,16,0,0.5,82.5,17.1,764,65,195
2018,11,14,16,30,0.6000000000000001,86.24,16.400000000000002,764,114,203
2018,11,14,17,0,0.6000000000000001,92.33,15.700000000000001,764,108,211
2018,11,14,17,30,0.6000000000000001,96.68,15,765,48,222
2018,11,14,18,0,0.6000000000000001,100,14.3,765,11,233
2018,11,14,18,30,0.6000000000000001,100,14.3,765,0,233
2018,11,14,19,0,0.7000000000000001,100,13.600000000000001,766,0,238
2018,11,14,19,30,0.8,100,13.3,766,0,240
2018,11,14,20,0,0.8,100,13.100000000000001,766,0,242
2018,11,14,20,30,0.8,100,12.9,767,0,245
2018,11,14,21,0,0.8,100,12.700000000000001,767,0,248
2018,11,14,21,30,0.7000000000000001,100,12.4,767,0,249
2018,11,14,22,0,0.7000000000000001,100,12.200000000000001,767,0,251
2018,11,14,22,30,0.6000000000000001,100,12.100000000000001,767,0,253
2018,11,14,23,0,0.5,100,12,767,0,255
2018,11,14,23,30,0.4,100,11.9,766,0,258
2018,11,15,0,0,0.30000000000000004,100,11.8,766,0,261
2018,11,15,0,30,0.2,100,11.700000000000001,766,0,272
2018,11,15,1,0,0.1,100,11.600000000000001,765,0,284
2018,11,15,1,30,0.1,100,11.600000000000001,765,0,159
2018,11,15,2,0,0,100,11.5,765,0,34
2018,11,15,2,30,0.1,100,11.5,765,0,70
2018,11,15,3,0,0.2,100,11.5,764,0,106
2018,11,15,3,30,0.30000000000000004,100,11.4,765,0,111
2018,11,15,4,0,0.4,100,11.4,765,0,117
2018,11,15,4,30,0.4,100,11.3,765,0,114
2018,11,15,5,0,0.5,100,11.3,765,0,112
2018,11,15,5,30,0.6000000000000001,100,11.5,765,0,107
2018,11,15,6,0,0.7000000000000001,100,11.600000000000001,765,4,101
2018,11,15,6,30,1.1,100,12.4,766,29,97
2018,11,15,7,0,1.5,100,13.200000000000001,766,72,93
2018,11,15,7,30,1.5,98.76,14.100000000000001,766,122,88
2018,11,15,8,0,1.6,93.12,15,766,211,83
2018,11,15,8,30,1.4000000000000001,87.35000000000001,16,766,399,79
2018,11,15,9,0,1.3,79.57000000000001,17.1,766,414,75
2018,11,15,9,30,1.2000000000000002,75.19,18,766,510,73
2018,11,15,10,0,1.2000000000000002,69.52,19,766,593,71
2018,11,15,10,30,1,66.56,19.700000000000003,766,747,68
2018,11,15,11,0,0.9,64,20.400000000000002,765,654,66
2018,11,15,11,30,0.7000000000000001,62.06,20.900000000000002,765,688,61
2018,11,15,12,0,0.6000000000000001,61.410000000000004,21.3,765,671,57
2018,11,15,12,30,0.4,61.71,21.200000000000003,764,477,41
2018,11,15,13,0,0.2,62.56,21.200000000000003,764,426,26
2018,11,15,13,30,0.2,64.51,20.700000000000003,764,437,154
2018,11,15,14,0,0.2,67.57000000000001,20.200000000000003,763,335,282
2018,11,15,14,30,0.4,70.56,19.5,763,304,269
2018,11,15,15,0,0.5,75.7,18.7,763,196,256
2018,11,15,15,30,0.7000000000000001,79.09,18,763,169,256
2018,11,15,16,0,0.8,84.42,17.3,763,77,256
2018,11,15,16,30,0.8,88.79,16.5,763,40,257
2018,11,15,17,0,0.9,94.68,15.8,763,33,258
2018,11,15,17,30,1,98.51,15.200000000000001,764,23,262
2018,11,15,18,0,1,100,14.600000000000001,764,14,265
2018,11,15,18,30,1,100,14.600000000000001,764,0,265
2018,11,15,19,0,0.9,100,13.9,765,0,266
2018,11,15,19,30,0.8,100,13.600000000000001,765,0,265
2018,11,15,20,0,0.7000000000000001,100,13.4,765,0,263
2018,11,15,20,30,0.5,100,13.200000000000001,765,0,270
2018,11,15,21,0,0.4,100,13,766,0,276
2018,11,15,21,30,0.30000000000000004,100,12.8,766,0,308
2018,11,15,22,0,0.2,100,12.700000000000001,766,0,340
2018,11,15,22,30,0.30000000000000004,100,12.600000000000001,766,0,183
2018,11,15,23,0,0.30000000000000004,100,12.5,766,0,25
2018,11,15,23,30,0.4,100,12.4,766,0,32
2018,11,16,0,0,0.4,100,12.4,765,0,40
2018,11,16,0,30,0.4,100,12.3,765,0,43
2018,11,16,1,0,0.4,100,12.200000000000001,765,0,47
2018,11,16,1,30,0.4,100,12.200000000000001,765,0,53
2018,11,16,2,0,0.4,100,12.100000000000001,764,0,60
2018,11,16,2,30,0.4,100,12,764,0,70
2018,11,16,3,0,0.4,100,12,764,0,81
2018,11,16,3,30,0.4,100,11.9,764,0,87
2018,11,16,4,0,0.4,100,11.8,764,0,93
2018,11,16,4,30,0.4,100,11.8,765,0,93
2018,11,16,5,0,0.4,100,11.700000000000001,765,0,92
2018,11,16,5,30,0.6000000000000001,100,11.9,765,0,91
2018,11,16,6,0,0.8,100,12,765,6,90
2018,11,16,6,30,1.3,100,12.600000000000001,766,51,87
2018,11,16,7,0,1.9000000000000001,100,13.200000000000001,766,142,84
2018,11,16,7,30,2.2,98.56,14.3,766,184,82
2018,11,16,8,0,2.6,90.68,15.3,766,230,79
2018,11,16,8,30,2.8000000000000003,82.95,16.7,766,381,78
2018,11,16,9,0,3,71.54,18.1,766,470,76
2018,11,16,9,30,3.1,67.21000000000001,19.1,766,581,75
2018,11,16,10,0,3.1,60.870000000000005,20.1,766,658,74
2018,11,16,10,30,3,59.03,20.6,766,719,73
2018,11,16,11,0,2.9000000000000004,56.25,21.1,765,762,72
2018,11,16,11,30,2.7,55.57,21.3,765,744,72
2018,11,16,12,0,2.5,54.660000000000004,21.5,765,831,71
2018,11,16,12,30,2.2,54.33,21.6,765,941,70
2018,11,16,13,0,1.8,54.47,21.700000000000003,764,875,68
2018,11,16,13,30,1.5,54.47,21.700000000000003,764,853,66
2018,11,16,14,0,1.1,55.81,21.6,764,835,63
2018,11,16,14,30,0.7000000000000001,57.11,21.200000000000003,763,810,56
2018,11,16,15,0,0.4,60.02,20.700000000000003,763,707,49
2018,11,16,15,30,0.30000000000000004,62.660000000000004,20,763,550,164
2018,11,16,16,0,0.2,67.74,19.200000000000003,763,345,279
2018,11,16,16,30,0.30000000000000004,71.2,18.400000000000002,763,193,266
2018,11,16,17,0,0.5,77.49,17.6,764,123,253
2018,11,16,17,30,0.7000000000000001,81.5,16.8,764,73,258
2018,11,16,18,0,0.9,90.39,15.9,764,17,264
2018,11,16,18,30,0.9,90.39,15.9,764,0,264
2018,11,16,19,0,0.9,97.95,14.9,765,0,262
2018,11,16,19,30,0.8,100,14.5,765,0,264
2018,11,16,20,0,0.8,100,14.100000000000001,765,0,266
2018,11,16,20,30,0.7000000000000001,100,13.8,766,0,272
2018,11,16,21,0,0.5,100,13.5,766,0,277
2018,11,16,21,30,0.4,100,13.3,766,0,290
2018,11,16,22,0,0.30000000000000004,100,13.100000000000001,766,0,303
2018,11,16,22,30,0.30000000000000004,100,12.9,766,0,329
2018,11,16,23,0,0.2,100,12.700000000000001,766,0,355
2018,11,16,23,30,0.2,100,12.600000000000001,765,0,201
2018,11,17,0,0,0.30000000000000004,100,12.4,765,0,46
2018,11,17,0,30,0.30000000000000004,100,12.3,765,0,62
2018,11,17,1,0,0.4,100,12.200000000000001,764,0,78
2018,11,17,1,30,0.4,100,12,764,0,77
2018,11,17,2,0,0.4,100,11.9,764,0,76
2018,11,17,2,30,0.5,100,11.700000000000001,764,0,74
2018,11,17,3,0,0.5,100,11.600000000000001,764,0,73
2018,11,17,3,30,0.5,100,11.4,764,0,71
2018,11,17,4,0,0.6000000000000001,100,11.200000000000001,764,0,69
2018,11,17,4,30,0.6000000000000001,100,11.100000000000001,764,0,68
2018,11,17,5,0,0.6000000000000001,100,10.9,765,0,68
2018,11,17,5,30,0.7000000000000001,100,11.100000000000001,765,0,73
2018,11,17,6,0,0.8,100,11.4,765,17,78
2018,11,17,6,30,1.3,100,12.5,765,89,76
2018,11,17,7,0,1.8,96.49000000000001,13.600000000000001,766,187,74
2018,11,17,7,30,2,88.16,15,766,314,70
2018,11,17,8,0,2.2,79.78,16.3,766,408,66
2018,11,17,8,30,2.2,72.57000000000001,17.8,766,579,65
2018,11,17,9,0,2.2,65.14,19.200000000000003,766,718,64
2018,11,17,9,30,2,60.86,20.3,766,796,65
2018,11,17,10,0,1.9000000000000001,56.980000000000004,21.3,766,902,65
2018,11,17,10,30,1.7000000000000002,55.53,21.700000000000003,765,970,66
2018,11,17,11,0,1.5,54.24,22.1,765,1020,67
2018,11,17,11,30,1.3,54.24,22.1,765,1038,68
2018,11,17,12,0,1.1,54.800000000000004,22.1,765,842,70
2018,11,17,12,30,0.9,55.74,21.8,764,805,74
2018,11,17,13,0,0.7000000000000001,57.27,21.6,764,783,78
2018,11,17,13,30,0.5,59.050000000000004,21.1,764,775,96
2018,11,17,14,0,0.4,61.550000000000004,20.700000000000003,764,850,114
2018,11,17,14,30,0.4,63.39,20.200000000000003,763,824,138
2018,11,17,15,0,0.4,66.52,19.700000000000003,763,686,163
2018,11,17,15,30,0.5,68.61,19.200000000000003,763,509,177
2018,11,17,16,0,0.6000000000000001,72.42,18.6,763,444,192
2018,11,17,16,30,0.7000000000000001,75.66,17.900000000000002,763,332,200
2018,11,17,17,0,0.8,79.83,17.3,764,229,208
2018,11,17,17,30,0.8,83.97,16.5,764,97,224
2018,11,17,18,0,0.9,90.35000000000001,15.700000000000001,764,24,239
2018,11,17,18,30,0.9,90.35000000000001,15.700000000000001,764,0,239
2018,11,17,19,0,0.9,97.13,14.700000000000001,765,0,241
2018,11,17,19,30,0.8,99.03,14.4,765,0,239
2018,11,17,20,0,0.7000000000000001,100,14,765,0,238
2018,11,17,20,30,0.6000000000000001,100,13.700000000000001,765,0,238
2018,11,17,21,0,0.5,100,13.5,766,0,239
2018,11,17,21,30,0.4,100,13.3,766,0,246
2018,11,17,22,0,0.30000000000000004,100,13,766,0,252
2018,11,17,22,30,0.2,100,12.8,765,0,287
2018,11,17,23,0,0.1,100,12.700000000000001,765,0,321
2018,11,17,23,30,0.2,100,12.4,765,0,193
2018,11,18,0,0,0.2,100,12.200000000000001,765,0,66
2018,11,18,0,30,0.30000000000000004,100,12.100000000000001,765,0,70
2018,11,18,1,0,0.30000000000000004,100,12,764,0,75
2018,11,18,1,30,0.30000000000000004,100,11.8,764,0,77
2018,11,18,2,0,0.4,100,11.700000000000001,764,0,79
2018,11,18,2,30,0.4,100,11.600000000000001,764,0,79
2018,11,18,3,0,0.5,100,11.5,764,0,79
2018,11,18,3,30,0.5,100,11.4,764,0,79
2018,11,18,4,0,0.5,100,11.3,765,0,78
2018,11,18,4,30,0.6000000000000001,100,11.3,765,0,79
2018,11,18,5,0,0.6000000000000001,100,11.200000000000001,765,0,79
2018,11,18,5,30,0.7000000000000001,100,11.5,765,0,81
2018,11,18,6,0,0.9,100,11.8,765,11,83
2018,11,18,6,30,1.4000000000000001,100,13.100000000000001,766,65,78
2018,11,18,7,0,1.8,94.27,14.4,766,172,74
2018,11,18,7,30,1.9000000000000001,87.28,15.600000000000001,766,251,68
2018,11,18,8,0,2,79.06,16.900000000000002,766,413,62
